r,N_LSP,N_B,Phi,phi
24.13747124980026,2449398811.781061,67.1896636645897,1.6862702387749995e-22,-1.6494365700892613
24.140804694248374,2449398811.781061,67.19092299246941,1.6678437225143596e-22,-1.649464210950308
24.14413813869649,2449398811.781061,67.1921817383242,1.6496160616329637e-22,-1.6494918397000167
24.147471583144604,2449398811.781061,67.19343990227603,1.6315872649293072e-22,-1.6495194563428701
24.15080502759272,2449398811.781061,67.19469748444708,1.613757341201808e-22,-1.6495470608833511
24.154138472040835,2449398811.781061,67.19595448495974,1.5961262992489603e-22,-1.6495746533259426
24.157471916488948,2449398811.781061,67.19721090393662,1.5786941478692013e-22,-1.6496022336751275
24.160805360937065,2449398811.781061,67.19846674150052,1.5614608958609694e-22,-1.6496298019353888
24.16413880538518,2449398811.781061,67.19972199777447,1.5444265520227578e-22,-1.6496573581112093
24.167472249833295,2449398811.781061,67.2009766732835,1.5275900582561207e-22,-1.6496849022082856
24.17080569428141,2449398811.781061,67.20223076960968,1.5109317160659683e-22,-1.6497124342535086
24.174139138729526,2449398811.781061,67.20348428793139,1.494444132615035e-22,-1.6497399542597397
24.17747258317764,2449398811.781061,67.20473722836826,1.4781273154095096e-22,-1.649767462231417
24.180806027625753,2449398811.781061,67.20598959104017,1.461981271955528e-22,-1.6497949581729783
24.18413947207387,2449398811.781061,67.20724137606717,1.4460060097592273e-22,-1.6498224420888619
24.187472916521983,2449398811.781061,67.20849258356957,1.4302015363267954e-22,-1.6498499139835061
24.1908063609701,2449398811.781061,67.20974321366783,1.414567859164352e-22,-1.6498773738613481
24.194139805418214,2449398811.781061,67.21099326648267,1.3991049857780843e-22,-1.6499048217268273
24.197473249866327,2449398811.781061,67.212242742135,1.383812923674129e-22,-1.6499322575843807
24.200806694314444,2449398811.781061,67.21349164074594,1.3686916803586238e-22,-1.6499596814384465
24.204140138762558,2449398811.781061,67.21473996243682,1.353741263337755e-22,-1.6499870932934633
24.207473583210675,2449398811.781061,67.21598770732918,1.3389616801176443e-22,-1.650014493153869
24.210807027658788,2449398811.781061,67.21723487554476,1.3243529382044768e-22,-1.650041881024101
24.214140472106905,2449398811.781061,67.21848146776235,1.3099132521921466e-22,-1.6500692569109519
24.21747391655502,2449398811.781061,67.21972748554921,1.295624797674062e-22,-1.6500966208422523
24.220807361003132,2449398811.781061,67.22097292991397,1.2814830027508471e-22,-1.6501239728284087
24.22414080545125,2449398811.781061,67.22221780097505,1.2674878738260142e-22,-1.6501513128738148
24.227474249899362,2449398811.781061,67.22346209885104,1.2536394173031218e-22,-1.6501786409828647
24.23080769434748,2449398811.781061,67.22470582366081,1.239937639585668e-22,-1.6502059571599523
24.234141138795593,2449398811.781061,67.22594897552338,1.2263825470772092e-22,-1.650233261409471
24.23747458324371,2449398811.781061,67.22719155455799,1.212974146181245e-22,-1.6502605537358146
24.240808027691823,2449398811.781061,67.2284335608841,1.1997124433013318e-22,-1.6502878341433769
24.244141472139937,2449398811.781061,67.22967499462136,1.1865974448409833e-22,-1.650315102636552
24.247474916588054,2449398811.781061,67.23091585588965,1.173629157203713e-22,-1.6503423592197333
24.250808361036167,2449398811.781061,67.23215614480904,1.1608075867930768e-22,-1.650369603897315
24.254141805484284,2449398811.781061,67.23339586149982,1.1481327400125753e-22,-1.65039683667369
24.257475249932398,2449398811.781061,67.23463500608247,1.1356046232657633e-22,-1.6504240575532532
24.26080869438051,2449398811.781061,67.23587357938665,1.1232206997375958e-22,-1.6504512665442501
24.26414213882863,2449398811.781061,67.23711158296504,1.110965383199493e-22,-1.6504784636746759
24.26747558327674,2449398811.781061,67.23834901765952,1.09883602414409e-22,-1.650505648952903
24.27080902772486,2449398811.781061,67.23958588358727,1.0868326280341207e-22,-1.6505328223832827
24.274142472172972,2449398811.781061,67.24082218086569,1.07495520033237e-22,-1.6505599839701646
24.27747591662109,2449398811.781061,67.24205790961238,1.0632037465015735e-22,-1.6505871337178986
24.280809361069203,2449398811.781061,67.24329306994517,1.051578272004515e-22,-1.650614271630834
24.284142805517316,2449398811.781061,67.24452766198205,1.0400787823039423e-22,-1.6506413977133223
24.287476249965433,2449398811.781061,67.24576168584126,1.028705282862603e-22,-1.6506685119697126
24.290809694413547,2449398811.781061,67.24699514164121,1.0174577791432811e-22,-1.6506956144043552
24.294143138861664,2449398811.781061,67.24822802950054,1.0063362766087127e-22,-1.6507227050215993
24.297476583309777,2449398811.781061,67.24946034953808,9.953407807216811e-23,-1.6507497838257963
24.30081002775789,2449398811.781061,67.25069210187287,9.844712969449345e-23,-1.6507768508212952
24.304143472206007,2449398811.781061,67.25192328662416,9.737278307412208e-23,-1.6508039060124464
24.30747691665412,2449398811.781061,67.25315390476968,9.631071264029118e-23,-1.6508309494092999
24.310810361102238,2449398811.781061,67.25438395784766,9.525959894396053e-23,-1.6508579810392587
24.31414380555035,2449398811.781061,67.25561344653624,9.421930266301448e-23,-1.6508850009090736
24.31747724999847,2449398811.781061,67.2568423709514,9.318982426346158e-23,-1.6509120090230518
24.320810694446582,2449398811.781061,67.25807073120932,9.217116421131477e-23,-1.6509390053854998
24.324144138894695,2449398811.781061,67.2592985274264,9.116332297258364e-23,-1.6509659900007243
24.327477583342812,2449398811.781061,67.26052575971923,9.016630101327791e-23,-1.650992962873032
24.330811027790926,2449398811.781061,67.2617524282046,8.918009879941042e-23,-1.6510199240067298
24.334144472239043,2449398811.781061,67.26297853299954,8.820471679698981e-23,-1.6510468734061248
24.337477916687156,2449398811.781061,67.26420407422123,8.724015547202892e-23,-1.651073811075523
24.34081136113527,2449398811.781061,67.26542905198707,8.628641529053742e-23,-1.651100737019232
24.344144805583387,2449398811.781061,67.2666534664147,8.534349671852504e-23,-1.6511276512415578
24.3474782500315,2449398811.781061,67.26787731762191,8.441140022200455e-23,-1.6511545537468075
24.350811694479617,2449398811.781061,67.26910060572672,8.349012626698466e-23,-1.651181444539288
24.35414513892773,2449398811.781061,67.27032333185218,8.257928426206522e-23,-1.6512083236311936
24.357478583375848,2449398811.781061,67.27154549752227,8.167779443567276e-23,-1.651235191048599
24.36081202782396,2449398811.781061,67.27276710325427,8.078559446941633e-23,-1.6512620467970334
24.364145472272074,2449398811.781061,67.27398814916297,7.990268476082578e-23,-1.6512888908807604
24.36747891672019,2449398811.781061,67.27520863536338,7.902906570743104e-23,-1.651315723304045
24.370812361168305,2449398811.781061,67.27642856197069,7.816473770676484e-23,-1.6513425440711504
24.374145805616422,2449398811.781061,67.2776479291003,7.730970115635615e-23,-1.651369353186341
24.377479250064535,2449398811.781061,67.2788667368678,7.64639564537377e-23,-1.6513961506538806
24.38081269451265,2449398811.781061,67.28008498538898,7.562750399643938e-23,-1.6514229364780333
24.384146138960766,2449398811.781061,67.28130267477985,7.480034418199116e-23,-1.651449710663063
24.38747958340888,2449398811.781061,67.28251980515661,7.398247740792568e-23,-1.651476473213234
24.390813027856996,2449398811.781061,67.28373637663564,7.317390407177204e-23,-1.65150322413281
24.39414647230511,2449398811.781061,67.28495238933355,7.237462457106282e-23,-1.651529963426055
24.397479916753227,2449398811.781061,67.28616784336715,7.158463930332713e-23,-1.6515566910972332
24.40081336120134,2449398811.781061,67.2873827400021,7.080350163047912e-23,-1.6515834071610147
